_id,actorLink,actorName,actors,characterImageFull,characterImageThumb,characterLink,characterName,guardedBy,houseName,killed,killedBy,kingsguard,marriedEngaged,nickname,parentOf,parents,royal,servedBy,serves,siblings
61997c2bdee7e981f7970f9d,/name/nm3822505/,Amrita Acharia,,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y0ZmNiMjItNzVmNi00MGEyLWFhMTUtZDZkYTBmZjFiZDY1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y0ZmNiMjItNzVmNi00MGEyLWFhMTUtZDZkYTBmZjFiZDY1XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0249444/,Irri,,,,"[""Doreah""]",,,,,,,,,
61997c2bdee7e981f7970f9e,/name/nm0001290/,Richard E. Grant,,https://images-na.ssl-images-amazon.com/images/M/MV5BN2NkZmFkMmItNzhiMy00ZTJkLThjM2YtNzBhMzU0ZmJkZjI4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BN2NkZmFkMmItNzhiMy00ZTJkLThjM2YtNzBhMzU0ZmJkZjI4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540561/,Izembaro,,,,,,,,,,,,,
61997c2bdee7e981f7970f9f,/name/nm4781280/,Paul Caddell,,,,/character/ch0305034/,Jacks,,,,,,,,,,,,,
61997c2bdee7e981f7970fa0,,,,,,,Jafer Flowers,,,,"[""White Walker""]",,,,,,,,,
61997c2bdee7e981f7970fa1,/name/nm0182666/,Nikolaj Coster-Waldau,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMzU1NjM1MF5BMl5BanBnXkFtZTcwMzIxODg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMzU1NjM1MF5BMl5BanBnXkFtZTcwMzIxODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0158527/,Jaime Lannister,,Lannister,"[""Aerys II Targaryen"",""Jory Cassel"",""Alton Lannister"",""Torrhen Karstark"",""Olenna Tyrell"",""Euron Greyjoy""]","[""Roof collapse""]",true,,The Kingslayer,"[""Joffrey Baratheon"",""Myrcella Baratheon"",""Tommen Baratheon""]","[""Tywin Lannister""]",,,,"[""Cersei Lannister"",""Tyrion Lannister""]"
61997c2bdee7e981f7970fa2,/name/nm0141582/,Dominic Carter,,https://images-na.ssl-images-amazon.com/images/M/MV5BNGUwMzllZGEtZjdkZi00NTgwLTgxY2UtODFhZjZlZDNmN2ZkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNGUwMzllZGEtZjdkZi00NTgwLTgxY2UtODFhZjZlZDNmN2ZkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_SY100_SX100_AL_.jpg,/character/ch0300651/,Janos Slynt,,,"[""Barra""]","[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f7970fa3,/name/nm0937239/,Tom Wlaschiha,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MjI5MzYwNzNeQTJeQWpwZ15BbWU3MDkxNDcxOTk@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MjI5MzYwNzNeQTJeQWpwZ15BbWU3MDkxNDcxOTk@._V1._SX100_SY140_.jpg,/character/ch0259179/,"Jaqen H'ghar",,,"[""The Tickler"",""Amory Lorch"",""Despondent Man""]",,,,,,,,,,
61997c2bdee7e981f7970fa4,/name/nm0641433/,"Patrick O'Kane",,,,/character/ch0259179/,"Jaqen's Disguise",,,,,,,,,,,,,
61997c2bdee7e981f7970fa5,/name/nm4475335/,"Jeffrey O'Brien",,https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4YjRmMDYtZjcyMS00YjM3LTg4OWQtZTg2MDFiZTJkZDIwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4YjRmMDYtZjcyMS00YjM3LTg4OWQtZTg2MDFiZTJkZDIwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305324/,Jaremy Rykker,,,,,,,,,,,,,
61997c2bdee7e981f7970fa6,/name/nm0181920/,James Cosmo,,https://images-na.ssl-images-amazon.com/images/M/MV5BODAwODYyNzk0NV5BMl5BanBnXkFtZTcwNDI2NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BODAwODYyNzk0NV5BMl5BanBnXkFtZTcwNDI2NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0251492/,Jeor Mormont,,Mormont,,"[""Rast""]",,,,"[""Jorah Mormont""]",,,,,
61997c2bdee7e981f7970fa7,/name/nm4424689/,Sarita Piotrowski,,,,/character/ch0305044/,Jhiqui,,,,,,,,,,,,,
61997c2bdee7e981f7970fa8,/name/nm0322416/,Jack Gleeson,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NDg5MTAwMl5BMl5BanBnXkFtZTcwOTIwODg4OQ@@._V1_SY1000_CR0,0,818,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1NDg5MTAwMl5BMl5BanBnXkFtZTcwOTIwODg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0156278/,Joffrey Baratheon,,Baratheon,"[""Ros""]","[""Petyr Baelish"",""Olenna Tyrell""]",,"[""Sansa Stark"",""Margaery Tyrell""]",,,"[""Robert Baratheon"",""Cersei Lannister"",""Jaime Lannister""]",true,,,"[""Myrcella Baratheon"",""Tommen Baratheon""]"
61997c2bdee7e981f7970fa9,/name/nm1032473/,Thomas Brodie-Sangster,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0OTU4MTk4M15BMl5BanBnXkFtZTcwMTE4MTE5OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0OTU4MTk4M15BMl5BanBnXkFtZTcwMTE4MTE5OQ@@._V1._SX100_SY140_.jpg,/character/ch0316921/,Jojen Reed,,,,"[""Meera Reed""]",,,,,"[""Howland Reed""]",,,,"[""Meera Reed""]"
61997c2bdee7e981f7970faa,/name/nm0822062/,John Standing,,https://images-na.ssl-images-amazon.com/images/M/MV5BYmJiMzVjYzEtODA2ZC00NTkwLWI1ZDEtNDUxM2Y1NzcxZjU0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYmJiMzVjYzEtODA2ZC00NTkwLWI1ZDEtNDUxM2Y1NzcxZjU0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1._SX100_SY140_.jpg,/character/ch0251737/,Jon Arryn,,,,"[""Lysa Arryn""]",,,,,,,,,
61997c2bdee7e981f7970fab,/name/nm3229685/,Kit Harington,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMjUxMDk2OV5BMl5BanBnXkFtZTcwMzg3MTg4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMjUxMDk2OV5BMl5BanBnXkFtZTcwMzg3MTg4OQ@@._V1._SX100_SY140_.jpg,/character/ch0155777/,Jon Snow,"[""Eddard Stark"",""Ghost""]","[""Stark"",""Targaryen""]","[""Othor"",""Qhorin Halfhand"",""Orell"",""Karl Tanner"",""Styr"",""Mance Rayder"",""Janos Slynt"",""White Walker"",""Alliser Thorne"",""Othell Yarwyck"",""Bowen Marsh"",""Olly"",""Lyanna Stark"",""Daenerys Targaryen""]","[""Alliser Thorne"",""Othell Yarwyck"",""Bowen Marsh"",""Olly""]",,"[""Ygritte""]",,,"[""Rhaegar Targaryen"",""Lyanna Stark""]",true,,,
61997c2bdee7e981f7970fac,/name/nm0639569/,"Gerry O'Brien",,,,/character/ch0305332/,Jonos Bracken,,,,,,,,,,,,,
61997c2bdee7e981f7970fad,/name/nm0322513/,Iain Glen,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNTcxMDI2NV5BMl5BanBnXkFtZTcwMzgxNzI4OQ@@._V1._CR225,437,407,405_.jpg","https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNTcxMDI2NV5BMl5BanBnXkFtZTcwMzgxNzI4OQ@@._V1._CR225,437,407,405._SX100_SY140_.jpg",/character/ch0158221/,Jorah Mormont,,Mormont,"[""Qotho"",""Norvoshi Pit Fighter"",""Meereenese Champion""]","[""Wights""]",,,,,"[""Jeor Mormont""]",,,"[""Daenerys Targaryen""]",
61997c2bdee7e981f7970fae,/name/nm0803397/,Jamie Sives,,https://images-na.ssl-images-amazon.com/images/M/MV5BZTg3OGE5MDktNmYxOS00YmFiLWFjMDYtMTBkMjlhYWJhZjYzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZTg3OGE5MDktNmYxOS00YmFiLWFjMDYtMTBkMjlhYWJhZjYzXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0245400/,Jory Cassel,,,,"[""Jaime Lannister""]",,,,,,,,"[""Eddard Stark""]",
61997c2bdee7e981f7970faf,/name/nm4958677/,Kelly Long,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MTU5NDQzM15BMl5BanBnXkFtZTcwNjQxNDM2OQ@@._V1_SY1000_CR0,0,1503,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MTU5NDQzM15BMl5BanBnXkFtZTcwNjQxNDM2OQ@@._V1._SX100_SY140_.jpg,/character/ch0304494/,Joyeuse Erenford,,,,"[""Catelyn Stark""]",,"[""Walder Frey""]",,,,,,,
61997c2bdee7e981f7970fb0,/name/nm1218607/,Burn Gorman,,https://images-na.ssl-images-amazon.com/images/M/MV5BNDEwZGVlODEtM2VhNC00ZjJmLTlmMjAtNzBlNTdmOTcwZGY2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNDEwZGVlODEtM2VhNC00ZjJmLTlmMjAtNzBlNTdmOTcwZGY2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0396528/,Karl Tanner,,,"[""Craster""]","[""Jon Snow""]",,,,,,,,,
61997c2bdee7e981f7970fb1,/name/nm2171898/,Birgitte Hjort Sørensen,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjcxZWVjZTMtZTBhOS00ZjM5LTkxOTctNzdkMmU2ZTIzYzU5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjcxZWVjZTMtZTBhOS00ZjM5LTkxOTctNzdkMmU2ZTIzYzU5XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0512707/,Karsi,,,,"[""Pack of Wights""]",,,,"[""Johnna"",""Willa""]",,,,,
61997c2bdee7e981f7970fb2,/name/nm4768858/,Pixie Le Knot,,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmJhNmU5NGItMmUwNC00NDgxLThlYWMtMzc0NTQ4YmZiMDIxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_SY1000_CR0,0,1718,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BZmJhNmU5NGItMmUwNC00NDgxLThlYWMtMzc0NTQ4YmZiMDIxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0431526/,Kayla,,,,,,,,,,,,,
61997c2bdee7e981f7970fb3,/name/nm2461009/,Tim Landers,,,,/character/ch0305327/,Kegs,,,,"[""Wildling""]",,,,,,,,,
61997c2bdee7e981f7970fb4,/name/nm0312245/,Ian Gelder,,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZkMzliOWYtODIwNS00ZTU2LWIxNTAtYjFlNTA1YjdhNzc4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMjZkMzliOWYtODIwNS00ZTU2LWIxNTAtYjFlNTA1YjdhNzc4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305013/,Kevan Lannister,,Lannister,,"[""Cersei Lannister""]",,,,"[""Lancel Lannister"",""Martyn Lannister"",""Willem Lannister""]",,,,,"[""Tywin Lannister""]"
61997c2bdee7e981f7970fb5,/name/nm0597388/,Jason Momoa,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTE2MjczM15BMl5BanBnXkFtZTcwMDA5NDk4OQ@@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMTE2MjczM15BMl5BanBnXkFtZTcwMDA5NDk4OQ@@._V1._SX100_SY140_.jpg,/character/ch0171388/,Khal Drogo,,,"[""Viserys Targaryen"",""Mago""]","[""Daenerys Targaryen""]",,"[""Daenerys Targaryen""]",,"[""Rhaego""]",,,,,
61997c2bdee7e981f7970fb6,/name/nm0622533/,Joseph Naufahu,,https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZkODIwY2MtNzViYS00NDEwLWE2ZjItZDFiMzg1MWVjMzQwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BN2ZkODIwY2MtNzViYS00NDEwLWE2ZjItZDFiMzg1MWVjMzQwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0538748/,Khal Moro,,,,"[""Daenerys Targaryen""]",,,,,,,,,
61997c2bdee7e981f7970fb7,/name/nm3040811/,Andrei Claude,,https://images-na.ssl-images-amazon.com/images/M/MV5BYTFkMWRiMDItN2Q2Ny00N2VlLWIxMzYtZDMwODkwNDE4ZTYyXkEyXkFqcGdeQXVyMTk0NzA0Njg@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTFkMWRiMDItN2Q2Ny00N2VlLWIxMzYtZDMwODkwNDE4ZTYyXkEyXkFqcGdeQXVyMTk0NzA0Njg@._V1._SX100_SY140_.jpg,/character/ch0535371/,Khal Rhalko,,,,"[""Daenerys Targaryen""]",,,,,,,,,
61997c2bdee7e981f7970fb8,/name/nm0341739/,Raymond Griffiths,,,,/character/ch0156278/,King Joffrey Baratheon Dwarf,,,,,,,,,,,,,
61997c2bdee7e981f7970fb9,/name/nm2482781/,Dean Whatton,,,,/character/ch0246253/,King Renly Baratheon Dwarf,,,,,,,,,,,,,
61997c2bdee7e981f7970fba,/name/nm3338062/,George Appleby,,,,/character/ch0158596/,King Robb Stark Dwarf,,,,,,,,,,,,,
61997c2bdee7e981f7970fbb,/name/nm3453345/,Maxwell Laird,,,,/character/ch0250897/,King Stannis Baratheon Dwarf,,,,,,,,,,,,,
61997c2bdee7e981f7970fbc,/name/nm1168404/,Reg Wayment,,,,/character/ch0348391/,"King's Landing Rioter #1",,,,"[""Sandor Clegane""]",,,,,,,,,
61997c2bdee7e981f7970fbd,/name/nm0432837/,Marko Juraga,,,,/character/ch0348391/,"King's Landing Rioter #2",,,,"[""Sandor Clegane""]",,,,,,,,,
61997c2bdee7e981f7970fbe,/name/nm5037688/,Rea Separovic,,,,/character/ch0348391/,"King's Landing Rioter #3",,,,"[""Sandor Clegane""]",,,,,,,,,
61997c2bdee7e981f7970fbf,/name/nm0119804/,Ania Bukstein,,https://images-na.ssl-images-amazon.com/images/M/MV5BZGNkYWZlZmYtM2Y4Yi00YmJjLTk1OTktNDc0YmMxODY5ZTI2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZGNkYWZlZmYtM2Y4Yi00YmJjLTk1OTktNDc0YmMxODY5ZTI2XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0540065/,Kinvara,,,,,,,,,,,,,
61997c2bdee7e981f7970fc0,/name/nm8314450/,Lucy Hayes,,,,/character/ch0576869/,Kitty Frey,,Frey,,,,"[""Walder Frey""]",,,,,,,
61997c2bdee7e981f7970fc1,/name/nm3122423/,Patrick Ryan,,,,/character/ch0305317/,Knight of House Frey,,,,,,,,,,,,,
61997c2bdee7e981f7970fc2,/name/nm0734304/,Paddy Rocks,,,,/character/ch0305322/,Knight of House Lynderly,,,,,,,,,,,,,
61997c2bdee7e981f7970fc3,/name/nm0170799/,Steven Cole,,https://images-na.ssl-images-amazon.com/images/M/MV5BZjRmMzgyY2QtMzNmYy00NmRhLWIxNzItOGEwOWU2MzA5YjUwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZjRmMzgyY2QtMzNmYy00NmRhLWIxNzItOGEwOWU2MzA5YjUwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0304969/,Kovarro,,,,,,,,,,,,,
61997c2bdee7e981f7970fc4,/name/nm0383835/,Dan Hildebrand,,https://images-na.ssl-images-amazon.com/images/M/MV5BMWIzZGY0NWUtMmM1OC00NDYzLTkxMjYtM2I1MGM5MTkzODMwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMWIzZGY0NWUtMmM1OC00NDYzLTkxMjYtM2I1MGM5MTkzODMwXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0339503/,Kraznys mo Nakloz,,,,"[""Drogon""]",,,,,,,,,
61997c2bdee7e981f7970fc5,/name/nm4450657/,Kevin Keenan,,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMmY3NWI0YTItNWFkZi00MTVlLWIyNDQtN2MwYjY0ZjhhOTdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0305315/,Kurleket,,,,"[""Mountain Clansman""]",,,,,,,,,
61997c2bdee7e981f7970fc6,,,,,,,Lady,,Stark,,"[""Eddard Stark""]",,,,,,,,,"[""Grey Wind"",""Nymeria"",""Summer"",""Shaggydog"",""Ghost""]"
61997c2bdee7e981f7970fc7,/name/nm0204583/,Essie Davis,,https://images-na.ssl-images-amazon.com/images/M/MV5BZTUyOTFlNjgtYzJjYS00MDY5LWJhMDQtYTJiZThjOTlmNTg3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZTUyOTFlNjgtYzJjYS00MDY5LWJhMDQtYTJiZThjOTlmNTg3XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0541190/,Lady Crane,,,,"[""The Waif""]",,,,,,,,,
61997c2bdee7e981f7970fc8,/name/nm1638294/,Eugene Simon,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MTQ5MzEzNV5BMl5BanBnXkFtZTgwNTQ4MDA2NTE@._V1_SY1000_CR0,0,1503,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MTQ5MzEzNV5BMl5BanBnXkFtZTgwNTQ4MDA2NTE@._V1._SX100_SY140_.jpg,/character/ch0376927/,Lancel Lannister,,Lannister,,"[""Cersei Lannister""]",,,,,"[""Kevan Lannister""]",,,,"[""Martyn Lannister"",""Willem Lannister""]"
61997c2bdee7e981f7970fc9,/name/nm0174449/,Aiden Condron,,,,/character/ch0305308/,Lannister Captain,,,,,,,,,,,,,
61997c2bdee7e981f7970fca,/name/nm0481924/,Richard Laing,,,,/character/ch0305308/,Lannister Captain,,,,,,,,,,,,,
61997c2bdee7e981f7970fcb,/name/nm1406364/,Conor Delaney,,,,/character/ch0305047/,Lannister Guardsman,,,,,,,,,,,,,
61997c2bdee7e981f7970fcc,/name/nm4492930/,Simon Stewart,,,,/character/ch0379228/,Lannister Messenger,,,,,,,,,,,,,
61997c2bdee7e981f7970fcd,/name/nm3292422/,Chris Gallagher,,,,/character/ch0379230/,Lannister Scout,,,,,,,,,,,,,
61997c2bdee7e981f7970fce,/name/nm5908524/,Christian Vit,,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzM5ODM3OV5BMl5BanBnXkFtZTgwMjU1ODg2NTE@._V1_SX865_CR0,0,865,999_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzM5ODM3OV5BMl5BanBnXkFtZTgwMjU1ODg2NTE@._V1._SX100_SY140_.jpg,/character/ch0539716/,Lead Dornish Guard,,,,"[""Bronn""]",,,,,,,,,
61997c2bdee7e981f7970fcf,,,"[{""actorName"":""Kae Alexander"",""actorLink"":""/name/nm5221696/"",""seasonsActive"":[6]},{""actorName"":""Octavia Selena Alexandru"",""actorLink"":""/name/nm3238466/"",""seasonsActive"":[4]}]",https://images-na.ssl-images-amazon.com/images/M/MV5BYTJjNGJhYmYtNGViMy00NTg3LWI0M2YtNmM3OGI3NzA3MGVjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BYTJjNGJhYmYtNGViMy00NTg3LWI0M2YtNmM3OGI3NzA3MGVjXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0467999/,Leaf,,,,"[""Wights""]",,,,,,,,,
61997c2bdee7e981f7970fd0,/name/nm1778512/,Jóhannes Haukur Jóhannesson,,https://images-na.ssl-images-amazon.com/images/M/MV5BZWYxOGUwODAtZmY0MS00OTFkLWI0YTUtZTkxNjI1ZjE1YmJhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BZWYxOGUwODAtZmY0MS00OTFkLWI0YTUtZTkxNjI1ZjE1YmJhXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0542106/,Lem Lemoncloak,,,"[""Brother Ray""]","[""Sandor Clegane""]",,,,,,,,,
61997c2bdee7e981f7970fd1,/name/nm0564516/,Vinnie McCabe,,,,/character/ch0305040/,Leo Lefford,,,,,,,,,,,,,
61997c2bdee7e981f7970fd2,/name/nm3330066/,Sarine Sofair,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBjZDY4M2YtOWU1ZC00NTA2LWI4ODItYWZjYjlhMWY5NDhmL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTBjZDY4M2YtOWU1ZC00NTA2LWI4ODItYWZjYjlhMWY5NDhmL2ltYWdlXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0476558/,Lhara,,,,,,,,,,,,,
61997c2bdee7e981f7970fd3,/name/nm6537691/,Samuel Paul Small,,,,/character/ch0305326/,Little Bird,,,,,,,,,,,,,
61997c2bdee7e981f7970fd4,/name/nm4475204/,Tristan Mercieca,,,,/character/ch0305326/,Little Bird,,,,,,,,,,,,,
61997c2bdee7e981f7970fd5,/name/nm8127150/,Michael Nevin,,,,/character/ch0305326/,Little Bird #3,,,,,,,,,,,,,
61997c2bdee7e981f7970fd6,/name/nm8127151/,Jesse Magee,,,,/character/ch0305326/,Little Bird #4,,,,,,,,,,,,,
61997c2bdee7e981f7970fd7,/name/nm8133415/,Iona Clarke,,,,/character/ch0305326/,Little Bird #5,,,,,,,,,,,,,
61997c2bdee7e981f7970fd8,/name/nm8127152/,Lucy Gallagher,,,,/character/ch0305326/,Little Bird #6,,,,,,,,,,,,,
61997c2bdee7e981f7970fd9,/name/nm6462692/,Fionn Kernan,,,,/character/ch0305326/,Little Bird #7,,,,,,,,,,,,,
61997c2bdee7e981f7970fda,/name/nm1707712/,Zachary Baharov,,https://images-na.ssl-images-amazon.com/images/M/MV5BMDU5NzIxYzQtNDExMi00YTljLThiNjItMWIxNDEwZTJhNjZkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMDU5NzIxYzQtNDExMi00YTljLThiNjItMWIxNDEwZTJhNjZkXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0511931/,Loboda,,,,"[""White Walker""]",,,,,,,,,
61997c2bdee7e981f7970fdb,/name/nm0852965/,Noah Taylor,,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg1MDM2ODE0MF5BMl5BanBnXkFtZTcwNzM4MzA0OQ@@._V1_SY1000_CR0,0,665,1000_AL_.jpg",https://images-na.ssl-images-amazon.com/images/M/MV5BOTg1MDM2ODE0MF5BMl5BanBnXkFtZTcwNzM4MzA0OQ@@._V1._SX100_SY140_.jpg,/character/ch0045904/,Locke,,,,"[""Hodor""]",,,,,,,,,
61997c2bdee7e981f7970fdc,/name/nm5502252/,Elizabeth Cadwallader,,https://images-na.ssl-images-amazon.com/images/M/MV5BODQ5MTY2MjAtZmM4NC00OGZmLWIyYjEtYTNlOGQxMzg2NzgxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BODQ5MTY2MjAtZmM4NC00OGZmLWIyYjEtYTNlOGQxMzg2NzgxXkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0511247/,Lollys Stokeworth,,,,,,"[""Bronn""]",,,,,,,
61997c2bdee7e981f7970fdd,/name/nm2869309/,Eros Vlahos,,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MWUxMzYtMTAxNy00M2MzLTk5N2QtOTY1ZTE1ZGE2OTU4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MWUxMzYtMTAxNy00M2MzLTk5N2QtOTY1ZTE1ZGE2OTU4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0257030/,Lommy Greenhands,,,,"[""Polliver""]",,,,,,,,,
61997c2bdee7e981f7970fde,/name/nm3645691/,Finn Jones,,https://images-na.ssl-images-amazon.com/images/M/MV5BNzcwNDAxZGMtODU1Mi00YzA2LWJhMzYtN2FjZjg2YWZlMTQ4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1_.jpg,https://images-na.ssl-images-amazon.com/images/M/MV5BNzcwNDAxZGMtODU1Mi00YzA2LWJhMzYtN2FjZjg2YWZlMTQ4XkEyXkFqcGdeQXVyMjk3NTUyOTc@._V1._SX100_SY140_.jpg,/character/ch0231428/,Loras Tyrell,,Tyrell,,"[""Cersei Lannister""]",,,,,"[""Mace Tyrell""]",,,,"[""Margaery Tyrell""]"
61997c2bdee7e981f7970fdf,/name/nm5651524/,Mark Coney,,,,/character/ch0305041/,Lord Galbart Glover,,,,,,,,,,,,,
61997c2bdee7e981f7970fe0,/name/nm1101680/,Gordon Fulton,,,,/character/ch0305334/,Lord Portan,,,,,,,,,,,,,
